2019-08-22 12:31:00,14.3881,14.3881,14.3881,14.3881,100
2019-08-23 12:14:00,13.8685,13.8685,13.8273,13.8273,465
2019-08-23 16:00:00,13.8685,13.8685,13.8685,13.8685,300
2019-08-28 16:00:00,14.1821,14.1821,14.1821,14.1821,300
2019-08-30 16:00:00,13.8685,13.8685,13.8685,13.8685,300
2019-09-04 16:00:00,14.3254,14.3254,14.3254,14.3254,100
2019-09-05 16:00:00,14.4867,14.4867,14.4867,14.4867,300
2019-09-06 16:00:00,14.4598,14.4598,14.4598,14.4598,300
2019-09-09 16:00:00,14.3165,14.3165,14.3165,14.3165,300
2019-09-11 16:00:00,14.5315,14.5315,14.5315,14.5315,200
2019-09-12 16:00:00,14.6838,14.6838,14.6838,14.6838,300
2019-09-13 16:00:00,14.9884,14.9884,14.9884,14.9884,300
2019-09-16 16:00:00,14.8361,14.8361,14.8361,14.8361,300
2019-09-17 16:00:00,14.7286,14.7286,14.7286,14.7286,300
2019-09-18 16:00:00,14.7555,14.7555,14.7555,14.7555,300
2019-09-19 09:31:00,14.7555,14.7555,14.7555,14.7555,100
2019-09-27 16:00:00,14.0567,14.0567,14.0567,14.0567,100
2019-09-30 09:30:00,14.0925,14.0925,14.0925,14.0925,110
2019-10-07 16:00:00,14.5494,14.5494,14.5494,14.5494,300
2019-10-08 16:00:00,14.3792,14.3792,14.3792,14.3792,200
2019-10-15 09:57:00,15.147,15.147,15.147,15.147,200
2019-10-16 16:00:00,15.6155,15.6155,15.6155,15.6155,200
2019-10-17 16:00:00,15.5707,15.5707,15.5707,15.5707,200
2019-10-18 16:00:00,15.4453,15.4453,15.4453,15.4453,300
2019-10-21 10:11:00,15.5546,15.5663,15.5546,15.5663,2000
2019-10-21 14:41:00,15.6334,15.6334,15.6334,15.6334,3657
2019-10-22 09:52:00,15.371,15.371,15.371,15.371,1000
2019-10-22 16:00:00,15.3647,15.3647,15.3647,15.3647,300
2019-10-24 16:00:00,15.293,15.293,15.293,15.293,300
2019-10-28 09:30:00,15.7141,15.7141,15.7141,15.7141,501
2019-10-28 14:43:00,15.5797,15.5797,15.5797,15.5797,100
2019-10-28 14:45:00,15.5887,15.5887,15.5887,15.5887,881
2019-10-29 16:00:00,15.508,15.508,15.508,15.508,100
2019-10-30 16:00:00,15.4991,15.4991,15.4991,15.4991,100
2019-10-31 14:52:00,15.302,15.302,15.2894,15.2894,578
2019-10-31 16:00:00,15.3916,15.3916,15.3916,15.3916,300
2019-11-01 12:11:00,15.8933,15.8933,15.8933,15.8933,778
2019-11-01 15:01:00,15.947,15.947,15.947,15.947,600
2019-11-01 15:10:00,15.947,15.947,15.947,15.947,293
2019-11-04 09:30:00,16.4308,16.4308,16.4308,16.4308,477
2019-11-04 13:28:00,16.1799,16.1799,16.1584,16.1584,550
2019-11-04 16:00:00,16.1799,16.1799,16.1799,16.1799,300
